Time_s,Raw_EMG,Envelope_EMG
0.0629,469.0,372.0
0.0631,268.0,372.0
0.0632,-328.0,372.0
0.0635,-227.0,370.0
0.0636,52.0,368.0
0.0638,-203.0,368.0
0.0639,-130.0,368.0
0.0641,558.0,374.0
0.0642,521.0,382.0
0.0644,-433.0,390.0
0.0645,-728.0,400.0
0.0646,7.0,398.0
0.0648,430.0,404.0
0.0649,171.0,402.0
0.065,97.0,402.0
0.0652,124.0,402.0
0.0653,-315.0,404.0
0.0655,-533.0,410.0
0.0656,104.0,410.0
0.0657,575.0,414.0
0.0659,150.0,416.0
0.066,-238.0,412.0
0.0662,-116.0,414.0
0.0663,-68.0,408.0
0.0665,-98.0,408.0
0.0668,61.0,402.0
0.067,169.0,400.0
0.0672,128.0,394.0
0.0673,19.0,392.0
0.0675,-236.0,388.0
0.0678,-278.0,390.0
0.0681,184.0,390.0
0.0684,390.0,394.0
0.0686,-31.0,392.0
0.0689,-314.0,394.0
0.0692,-173.0,392.0
0.0694,107.0,388.0
0.0697,347.0,390.0
0.0699,174.0,390.0
0.0701,-350.0,392.0
0.0703,-435.0,398.0
0.0706,138.0,396.0
0.0708,553.0,404.0
0.0709,181.0,402.0
0.0711,-464.0,410.0
0.0712,-432.0,410.0
0.0714,239.0,412.0
0.0715,479.0,414.0
0.0717,-50.0,412.0
0.0718,-338.0,414.0
0.0722,-14.0,412.0
0.0723,155.0,414.0
0.0725,40.0,412.0
0.0726,-6.0,410.0
0.0727,-110.0,408.0
0.0729,-122.0,406.0
0.073,191.0,406.0
0.078,204.0,406.0
0.0829,-220.0,408.0
0.088,-216.0,410.0
0.0929,181.0,410.0
0.0979,208.0,412.0
0.103,-62.0,410.0
0.108,-161.0,410.0
0.113,-113.0,410.0
0.118,-21.0,410.0
0.123,243.0,412.0
0.1279,298.0,416.0
0.133,-249.0,418.0
0.138,-485.0,424.0
0.1429,176.0,424.0
0.1479,491.0,430.0
0.1533,-99.0,430.0
0.1579,-405.0,436.0
0.163,58.0,434.0
0.1679,335.0,438.0
0.1729,-44.0,436.0
0.178,-263.0,440.0
0.1835,20.0,440.0
0.1879,94.0,438.0
0.1929,3.0,438.0
0.1979,178.0,438.0
0.2029,32.0,438.0
0.2079,-421.0,440.0
0.213,-141.0,442.0
0.2181,470.0,448.0
0.223,255.0,452.0
0.2279,-301.0,456.0
0.2331,-308.0,460.0
0.2382,54.0,460.0
0.2432,295.0,462.0
0.2479,116.0,460.0
0.253,-242.0,464.0
0.2579,-170.0,462.0
0.2634,163.0,462.0
0.268,158.0,460.0
0.273,-86.0,458.0
0.278,-155.0,456.0
0.2831,37.0,452.0
0.2879,220.0,448.0
0.293,16.0,446.0
0.2981,-350.0,444.0
0.3029,-137.0,446.0
0.3081,482.0,448.0
0.3129,313.0,452.0
0.3179,-534.0,458.0
0.323,-457.0,462.0
0.3282,458.0,468.0
0.3329,465.0,472.0
0.338,-291.0,476.0
0.343,-310.0,476.0
0.348,142.0,476.0
0.3532,82.0,476.0
0.358,-65.0,474.0
0.363,94.0,472.0
0.368,8.0,472.0
0.373,-157.0,468.0
0.3785,91.0,464.0
0.383,97.0,462.0
0.3883,-207.0,454.0
0.3929,51.0,454.0
0.3979,270.0,448.0
0.4031,-217.0,444.0
0.4081,-241.0,442.0
0.413,355.0,442.0
0.418,154.0,444.0
0.4229,-492.0,450.0
0.4279,-87.0,450.0
0.4329,627.0,454.0
0.438,67.0,450.0
0.443,-659.0,456.0
0.448,-10.0,452.0
0.4529,530.0,460.0
0.4581,-133.0,458.0
0.463,-343.0,462.0
0.4681,241.0,456.0
0.4732,200.0,452.0
0.478,-176.0,448.0
0.483,-70.0,438.0
0.4879,8.0,438.0
0.493,-84.0,432.0
0.4981,76.0,430.0
0.5031,224.0,432.0
0.5079,3.0,430.0
0.5129,-270.0,430.0
0.5179,-157.0,424.0
0.5232,171.0,426.0
0.5279,245.0,420.0
0.5329,-3.0,418.0
0.5379,-247.0,418.0
0.5429,-53.0,416.0
0.5479,257.0,420.0
0.553,-50.0,420.0
0.5582,-311.0,424.0
0.5629,168.0,422.0
0.568,294.0,426.0
0.5729,-178.0,428.0
0.5779,-97.0,426.0
0.5831,136.0,424.0
0.588,-212.0,424.0
0.5929,-173.0,420.0
0.598,417.0,426.0
0.6029,284.0,426.0
0.6081,-366.0,430.0
0.6135,-293.0,432.0
0.618,179.0,430.0
0.623,74.0,428.0
0.6279,-99.0,424.0
0.6329,240.0,422.0
0.6379,173.0,422.0
0.6429,-411.0,420.0
0.648,-225.0,420.0
0.653,359.0,418.0
0.6581,128.0,414.0
0.663,-183.0,412.0
0.6681,28.0,406.0
0.673,15.0,406.0
0.6779,-87.0,402.0
0.6829,98.0,402.0
0.6879,42.0,400.0
0.693,-167.0,402.0
0.6981,-11.0,402.0
0.703,145.0,404.0
0.708,36.0,402.0
0.7129,-8.0,400.0
0.7179,-46.0,396.0
0.7231,-126.0,396.0
0.7281,35.0,392.0
0.7331,117.0,392.0
0.7379,-97.0,390.0
0.743,-8.0,388.0
0.748,262.0,390.0
0.7531,-24.0,390.0
0.758,-416.0,396.0
0.7631,-98.0,392.0
0.768,399.0,394.0
0.773,293.0,396.0
0.7781,-162.0,390.0
0.7832,-395.0,394.0
0.7881,-137.0,388.0
0.793,300.0,392.0
0.798,238.0,388.0
0.8031,-105.0,390.0
0.8083,-29.0,384.0
0.8133,56.0,384.0
0.8181,-269.0,384.0
0.8231,-238.0,388.0
0.8279,319.0,392.0
0.8331,420.0,398.0
0.8383,-74.0,396.0
0.8432,-362.0,402.0
0.848,-150.0,398.0
0.8529,144.0,398.0
0.858,92.0,392.0
0.8629,-66.0,388.0
0.868,111.0,386.0
0.873,256.0,386.0
0.8779,-104.0,386.0
0.883,-498.0,388.0
0.888,-177.0,390.0
0.8931,534.0,394.0
0.898,407.0,398.0
0.903,-388.0,402.0
0.908,-347.0,404.0
0.913,257.0,408.0
0.9179,149.0,408.0
0.923,-210.0,410.0
0.9282,-69.0,408.0
0.9329,165.0,410.0
0.938,112.0,406.0
0.943,-74.0,406.0
0.9479,-103.0,400.0
0.953,25.0,394.0
0.9579,6.0,386.0
0.963,-125.0,382.0
0.968,0.0,374.0
0.9729,297.0,372.0
0.978,215.0,370.0
0.983,-309.0,370.0
0.9879,-500.0,376.0
0.9929,76.0,376.0
0.9979,571.0,384.0
1.0031,188.0,386.0
1.008,-335.0,390.0
1.0129,-232.0,392.0
1.0181,-21.0,390.0
1.0229,36.0,390.0
1.028,235.0,390.0
1.0329,201.0,392.0
1.038,-222.0,392.0
1.0432,-282.0,392.0
1.048,127.0,390.0
1.0529,193.0,388.0
1.0579,-99.0,388.0
1.063,-70.0,380.0
1.0681,107.0,382.0
1.073,3.0,372.0
1.078,-68.0,372.0
1.083,-1.0,362.0
1.088,-5.0,360.0
1.0931,72.0,354.0
1.098,77.0,352.0
1.1031,-188.0,350.0
1.1084,-161.0,350.0
1.1129,217.0,350.0
1.1179,214.0,350.0
1.123,-69.0,350.0
1.1281,-142.0,352.0
1.133,-118.0,352.0
1.1379,-25.0,352.0
1.143,118.0,350.0
1.1479,127.0,352.0
1.153,62.0,348.0
1.1579,-82.0,348.0
1.163,-208.0,348.0
1.1679,8.0,344.0
1.1729,187.0,348.0
1.1782,-55.0,344.0
1.183,-53.0,344.0
1.1879,205.0,344.0
1.1929,-82.0,344.0
1.1979,-335.0,344.0
1.2029,151.0,344.0
1.2082,375.0,346.0
1.213,-107.0,344.0
1.218,-314.0,348.0
1.223,-61.0,346.0
1.228,136.0,346.0
1.2329,231.0,346.0
1.238,111.0,342.0
1.243,-188.0,340.0
1.248,-268.0,338.0
1.253,-91.0,336.0
1.258,195.0,336.0
1.2629,344.0,340.0
1.268,53.0,340.0
1.273,-317.0,340.0
1.278,-256.0,342.0
1.2829,37.0,336.0
1.288,220.0,336.0
1.293,205.0,334.0
1.2988,15.0,332.0
1.303,-150.0,332.0
1.3079,-179.0,334.0
1.3131,-113.0,334.0
1.318,87.0,334.0
1.323,268.0,338.0
1.328,144.0,340.0
1.333,-192.0,340.0
1.338,-302.0,344.0
1.343,50.0,342.0
1.3479,319.0,348.0
1.3529,7.0,348.0
1.3579,-252.0,350.0
1.3629,0.0,348.0
1.3681,190.0,350.0
1.3729,6.0,350.0
1.378,-166.0,350.0
1.383,-40.0,350.0
1.388,130.0,348.0
1.393,50.0,348.0
1.3979,-69.0,344.0
1.403,-3.0,342.0
1.4081,45.0,336.0
1.4131,-99.0,334.0
1.4179,-96.0,332.0
1.4229,236.0,330.0
1.4279,227.0,332.0
1.4329,-333.0,332.0
1.438,-417.0,334.0
1.4429,314.0,338.0
1.448,581.0,346.0
1.453,-197.0,348.0
1.458,-646.0,354.0
1.463,47.0,352.0
1.4681,604.0,356.0
1.4729,90.0,350.0
1.478,-473.0,358.0
1.4829,-163.0,354.0
1.488,304.0,356.0
1.493,105.0,356.0
1.4983,-177.0,358.0
1.503,62.0,358.0
1.5079,110.0,358.0
1.5129,-227.0,356.0
1.5179,-52.0,356.0
1.5229,340.0,354.0
1.528,-1.0,350.0
1.533,-447.0,350.0
1.538,-17.0,344.0
1.5429,514.0,346.0
1.5479,118.0,342.0
1.5531,-457.0,344.0
1.5581,-165.0,344.0
1.5631,341.0,348.0
1.5679,61.0,346.0
1.5729,-313.0,350.0
1.5779,75.0,348.0
1.5829,334.0,352.0
1.5881,-122.0,354.0
1.593,-286.0,358.0
1.5979,129.0,360.0
1.6036,224.0,360.0
1.6084,-132.0,362.0
1.6135,-257.0,362.0
1.6181,71.0,360.0
1.6229,321.0,360.0
1.6282,54.0,352.0
1.633,-284.0,356.0
1.6381,-146.0,350.0
1.646,173.0,350.0
1.6481,125.0,346.0
1.653,-140.0,344.0
1.6581,-11.0,344.0
1.6629,226.0,348.0
1.6682,-112.0,346.0
1.6731,-316.0,348.0
1.6781,151.0,346.0
1.6829,264.0,346.0
1.6879,-85.0,346.0
1.693,-78.0,344.0
1.698,0.0,342.0
1.7031,-52.0,342.0
1.708,48.0,340.0
1.7129,-11.0,340.0
1.7184,-119.0,342.0
1.7229,203.0,344.0
1.7281,251.0,348.0
1.7331,-374.0,354.0
1.738,-351.0,358.0
1.7429,439.0,362.0
1.7481,303.0,364.0
1.7529,-374.0,366.0
1.7581,-92.0,364.0
1.7631,216.0,366.0
1.768,-194.0,368.0
1.7729,-84.0,366.0
1.7779,419.0,374.0
1.7832,97.0,372.0
1.7931,-455.0,378.0
1.7934,-237.0,380.0
1.798,259.0,384.0
1.8029,358.0,386.0
1.808,59.0,386.0
1.8131,-327.0,388.0
1.8181,-275.0,392.0
1.823,163.0,394.0
1.828,241.0,394.0
1.833,13.0,394.0
1.8379,-36.0,388.0
1.8431,-150.0,388.0
1.8481,-152.0,386.0
1.853,270.0,388.0
1.858,205.0,386.0
1.8629,-350.0,390.0
1.8681,-128.0,390.0
1.8731,331.0,392.0
1.878,-4.0,390.0
1.8829,-231.0,390.0
1.888,128.0,388.0
1.8931,152.0,390.0
1.8988,-207.0,390.0
1.903,-177.0,388.0
1.908,192.0,390.0
1.9139,263.0,388.0
1.9182,-79.0,386.0
1.9229,-263.0,390.0
1.928,-9.0,386.0
1.9331,147.0,386.0
1.938,-18.0,386.0
1.9429,-70.0,384.0
1.9479,71.0,382.0
1.9531,101.0,382.0
1.958,-51.0,382.0
1.9631,-112.0,380.0
1.9679,0.0,376.0
1.9729,20.0,374.0
1.9779,31.0,370.0
1.9831,97.0,370.0
1.9881,-62.0,366.0
1.9931,-130.0,368.0
1.9979,123.0,366.0
2.003,66.0,368.0
2.0082,-204.0,368.0
2.0141,-6.0,368.0
2.0191,239.0,368.0
2.023,24.0,368.0
2.028,-133.0,368.0
2.0329,-51.0,368.0
2.0385,-89.0,370.0
2.0431,-4.0,370.0
2.048,243.0,372.0
2.0529,126.0,372.0
2.0579,-185.0,374.0
2.0629,-224.0,374.0
2.068,-8.0,370.0
2.0731,230.0,368.0
2.0779,158.0,364.0
2.0831,-131.0,362.0
2.0879,-177.0,356.0
2.093,-36.0,354.0
2.098,103.0,344.0
2.1029,205.0,348.0
2.108,-29.0,338.0
2.1131,-297.0,342.0
2.1184,6.0,334.0
2.123,269.0,336.0
2.1281,-33.0,332.0
2.133,-137.0,332.0
2.138,113.0,330.0
2.1429,-32.0,330.0
2.1479,-250.0,332.0
2.1535,137.0,332.0
2.1581,371.0,336.0
2.163,-121.0,332.0
2.168,-377.0,338.0
2.1729,43.0,332.0
2.1779,274.0,336.0
2.183,-7.0,328.0
2.1883,-151.0,328.0
2.1929,82.0,324.0
2.1979,89.0,322.0
2.2029,-271.0,320.0
2.2079,-140.0,322.0
2.2129,474.0,324.0
2.218,278.0,328.0
2.223,-555.0,332.0
2.228,-402.0,336.0
2.2329,487.0,338.0
2.2382,457.0,344.0
2.2432,-358.0,346.0
2.2481,-456.0,350.0
2.2529,273.0,352.0
2.2579,414.0,356.0
2.2631,-258.0,356.0
2.268,-345.0,360.0
2.2732,228.0,360.0
2.278,293.0,362.0
2.2829,-78.0,360.0
2.2879,-258.0,362.0
2.2934,-145.0,362.0
2.2988,183.0,364.0
2.303,246.0,366.0
2.308,-85.0,364.0
2.3129,-135.0,362.0
2.3179,74.0,360.0
2.3232,-33.0,358.0
2.3281,-172.0,358.0
2.3329,77.0,358.0
2.3379,245.0,362.0
2.3429,4.0,362.0
2.3481,-163.0,364.0
2.353,-63.0,364.0
2.3579,4.0,362.0
2.363,10.0,360.0
2.368,24.0,356.0
2.3729,58.0,350.0
2.3779,109.0,348.0
2.3829,10.0,340.0
2.3881,-218.0,340.0
2.3932,-220.0,336.0
2.3979,155.0,338.0
2.4029,397.0,340.0
2.4079,2.0,338.0
2.4129,-390.0,342.0
2.4181,-78.0,336.0
2.4236,248.0,340.0
2.4284,47.0,332.0
2.433,-103.0,330.0
2.438,0.0,326.0
2.443,13.0,322.0
2.4481,-47.0,322.0
2.453,9.0,316.0
2.4581,132.0,314.0
2.4632,24.0,312.0
2.4685,-224.0,312.0
2.473,-93.0,312.0
2.478,239.0,316.0
2.483,151.0,316.0
2.4879,-127.0,316.0
2.4931,-117.0,314.0
2.4983,-44.0,310.0
2.503,-35.0,306.0
2.508,102.0,306.0
2.513,181.0,304.0
2.5179,23.0,304.0
2.523,-167.0,302.0
2.528,-172.0,304.0
2.533,40.0,302.0
2.5381,169.0,300.0
2.5431,14.0,298.0
2.548,-71.0,296.0
2.5534,66.0,294.0
2.5581,66.0,292.0
2.5631,-159.0,292.0
2.5681,-166.0,294.0
2.5731,143.0,294.0
2.5781,201.0,296.0
2.583,-55.0,296.0
2.588,-101.0,296.0
2.593,29.0,296.0
2.5979,5.0,294.0
2.603,-86.0,294.0
2.608,-19.0,294.0
2.6131,99.0,296.0
2.618,62.0,296.0
2.623,-14.0,296.0
2.628,-19.0,294.0
2.633,-44.0,294.0
2.6379,-112.0,294.0
2.6436,-30.0,292.0
2.648,246.0,294.0
2.6531,152.0,296.0
2.659,-293.0,296.0
2.663,-168.0,298.0
2.6682,225.0,300.0
2.6731,42.0,300.0
2.678,-97.0,300.0
2.6829,141.0,302.0
2.6879,-9.0,298.0
2.6929,-292.0,302.0
2.698,67.0,300.0
2.7031,338.0,302.0
2.7081,-104.0,302.0
2.7129,-256.0,302.0
2.718,131.0,302.0
2.7231,120.0,302.0
2.728,-99.0,302.0
2.7332,-31.0,302.0
2.738,-27.0,300.0
2.7438,-5.0,296.0
2.7479,177.0,300.0
2.7529,47.0,296.0
2.758,-227.0,298.0
2.7631,-74.0,296.0
2.768,169.0,298.0
2.773,20.0,296.0
2.7781,-103.0,296.0
2.783,71.0,296.0
2.7879,101.0,294.0
2.7929,-51.0,292.0
2.7979,-132.0,288.0
2.8029,-129.0,290.0
2.8079,100.0,284.0
2.8131,339.0,290.0
2.8181,58.0,286.0
2.8231,-405.0,292.0
2.8279,-282.0,294.0
2.8331,282.0,298.0
2.8381,422.0,302.0
2.8431,-77.0,300.0
2.8481,-391.0,304.0
2.853,-66.0,298.0
2.858,213.0,296.0
2.863,115.0,290.0
2.8681,33.0,284.0
2.8731,-105.0,278.0
2.878,-257.0,274.0
2.883,35.0,270.0
2.8879,349.0,268.0
2.8929,75.0,264.0
2.8981,-245.0,262.0
2.9032,-92.0,260.0
2.908,61.0,254.0
2.9129,-58.0,252.0
2.9179,-14.0,248.0
2.9229,210.0,250.0
2.9279,150.0,248.0
2.9329,-139.0,248.0
2.9379,-281.0,250.0
2.9429,-106.0,248.0
2.9481,280.0,250.0
2.9529,283.0,252.0
2.9587,-234.0,256.0
2.963,-306.0,260.0
2.9679,243.0,260.0
2.9728,279.0,264.0
2.9781,-276.0,264.0
2.9833,-239.0,268.0
2.9881,288.0,270.0
2.993,173.0,272.0
2.9979,-276.0,276.0
3.0029,-114.0,278.0
3.0079,241.0,280.0
3.0132,70.0,282.0
3.018,-224.0,282.0
3.0229,-46.0,284.0
3.0279,270.0,284.0
3.0329,126.0,282.0
3.0384,-319.0,286.0
3.0436,-315.0,284.0
3.048,264.0,288.0
3.053,416.0,288.0
3.0581,-127.0,290.0
3.063,-283.0,290.0
3.0679,33.0,290.0
3.0731,53.0,288.0
3.0783,-28.0,290.0
3.0829,48.0,290.0
3.0879,30.0,290.0
3.0929,23.0,290.0
3.098,9.0,288.0
3.1031,-156.0,290.0
3.108,2.0,286.0
3.1129,243.0,288.0
3.1179,-161.0,288.0
3.1231,-256.0,290.0
3.1279,400.0,294.0
3.133,184.0,294.0
3.1381,-552.0,302.0
3.1429,-32.0,302.0
3.1478,536.0,310.0
3.1531,-117.0,308.0
3.1579,-405.0,314.0
3.1629,168.0,314.0
3.168,200.0,314.0
3.1729,-145.0,316.0
3.1779,99.0,316.0
3.183,174.0,318.0
3.1882,-420.0,324.0
3.193,-312.0,328.0
3.1979,534.0,334.0
3.2029,426.0,338.0
3.208,-316.0,340.0
3.2132,-319.0,344.0
3.2179,-29.0,340.0
3.2229,-4.0,340.0
3.2279,171.0,342.0
3.2329,281.0,346.0
3.2378,-60.0,346.0
3.2431,-243.0,348.0
3.2491,-52.0,348.0
3.2529,-88.0,348.0
3.2579,-13.0,348.0
3.263,407.0,354.0
